Plot,X-Start,X-End,Y-Start,Y-End
3102,118.43,122.446,23.76,24.268
3101,118.43,122.446,24.268,24.776
3248,122.446,126.461,0.392,0.9
3247,122.446,126.461,0.9,1.408
3246,122.446,126.461,1.408,1.916
3245,122.446,126.461,1.916,2.424
3244,122.446,126.461,2.424,2.932
3243,122.446,126.461,2.932,3.44
3242,122.446,126.461,3.44,3.948
3241,122.446,126.461,3.948,4.456
3240,122.446,126.461,4.456,4.964
3239,122.446,126.461,4.964,5.472
3238,122.446,126.461,5.472,5.98
3237,122.446,126.461,5.98,6.488
3236,122.446,126.461,6.488,6.996
3235,122.446,126.461,6.996,7.504
3234,122.446,126.461,7.504,8.012
3233,122.446,126.461,8.012,8.52
3232,122.446,126.461,8.52,9.028
3231,122.446,126.461,9.028,9.536
3230,122.446,126.461,9.536,10.044
3229,122.446,126.461,10.044,10.552
3228,122.446,126.461,10.552,11.06
3227,122.446,126.461,11.06,11.568
3226,122.446,126.461,11.568,12.076
3225,122.446,126.461,12.076,12.584
3224,122.446,126.461,12.584,13.092
3223,122.446,126.461,13.092,13.6
3222,122.446,126.461,13.6,14.108
3221,122.446,126.461,14.108,14.616
3220,122.446,126.461,14.616,15.124
3219,122.446,126.461,15.124,15.632
3218,122.446,126.461,15.632,16.14
3217,122.446,126.461,16.14,16.648
3216,122.446,126.461,16.648,17.156
3215,122.446,126.461,17.156,17.664
3214,122.446,126.461,17.664,18.172
3213,122.446,126.461,18.172,18.68
3212,122.446,126.461,18.68,19.188
3211,122.446,126.461,19.188,19.696
3210,122.446,126.461,19.696,20.204
3209,122.446,126.461,20.204,20.712
3208,122.446,126.461,20.712,21.22
3207,122.446,126.461,21.22,21.728
3206,122.446,126.461,21.728,22.236
3205,122.446,126.461,22.236,22.744
3204,122.446,126.461,22.744,23.252
3203,122.446,126.461,23.252,23.76
3202,122.446,126.461,23.76,24.268
3201,122.446,126.461,24.268,24.776
3348,126.461,130.477,0.392,0.9
3347,126.461,130.477,0.9,1.408
3346,126.461,130.477,1.408,1.916
3345,126.461,130.477,1.916,2.424
3344,126.461,130.477,2.424,2.932
3343,126.461,130.477,2.932,3.44
3342,126.461,130.477,3.44,3.948
3341,126.461,130.477,3.948,4.456
3340,126.461,130.477,4.456,4.964
3339,126.461,130.477,4.964,5.472
3338,126.461,130.477,5.472,5.98
3337,126.461,130.477,5.98,6.488
3336,126.461,130.477,6.488,6.996
3335,126.461,130.477,6.996,7.504
3334,126.461,130.477,7.504,8.012
3333,126.461,130.477,8.012,8.52
3332,126.461,130.477,8.52,9.028
3331,126.461,130.477,9.028,9.536
3330,126.461,130.477,9.536,10.044
3329,126.461,130.477,10.044,10.552
3328,126.461,130.477,10.552,11.06
3327,126.461,130.477,11.06,11.568
3326,126.461,130.477,11.568,12.076
3325,126.461,130.477,12.076,12.584
3324,126.461,130.477,12.584,13.092
3323,126.461,130.477,13.092,13.6
3322,126.461,130.477,13.6,14.108
3321,126.461,130.477,14.108,14.616
3320,126.461,130.477,14.616,15.124
3319,126.461,130.477,15.124,15.632
3318,126.461,130.477,15.632,16.14
3317,126.461,130.477,16.14,16.648
3316,126.461,130.477,16.648,17.156
3315,126.461,130.477,17.156,17.664
3314,126.461,130.477,17.664,18.172
3313,126.461,130.477,18.172,18.68
3312,126.461,130.477,18.68,19.188
3311,126.461,130.477,19.188,19.696
3310,126.461,130.477,19.696,20.204
3309,126.461,130.477,20.204,20.712
3308,126.461,130.477,20.712,21.22
3307,126.461,130.477,21.22,21.728
3306,126.461,130.477,21.728,22.236
3305,126.461,130.477,22.236,22.744
3304,126.461,130.477,22.744,23.252
3303,126.461,130.477,23.252,23.76
3302,126.461,130.477,23.76,24.268
3301,126.461,130.477,24.268,24.776
3448,130.477,134.492,0.392,0.9
3447,130.477,134.492,0.9,1.408
3446,130.477,134.492,1.408,1.916
3445,130.477,134.492,1.916,2.424
3444,130.477,134.492,2.424,2.932
3443,130.477,134.492,2.932,3.44
3442,130.477,134.492,3.44,3.948
3441,130.477,134.492,3.948,4.456
3440,130.477,134.492,4.456,4.964
3439,130.477,134.492,4.964,5.472
3438,130.477,134.492,5.472,5.98
3437,130.477,134.492,5.98,6.488
3436,130.477,134.492,6.488,6.996
3435,130.477,134.492,6.996,7.504
3434,130.477,134.492,7.504,8.012
3433,130.477,134.492,8.012,8.52
3432,130.477,134.492,8.52,9.028
3431,130.477,134.492,9.028,9.536
3430,130.477,134.492,9.536,10.044
3429,130.477,134.492,10.044,10.552
3428,130.477,134.492,10.552,11.06
3427,130.477,134.492,11.06,11.568
3426,130.477,134.492,11.568,12.076
3425,130.477,134.492,12.076,12.584
3424,130.477,134.492,12.584,13.092
3423,130.477,134.492,13.092,13.6
3422,130.477,134.492,13.6,14.108
3421,130.477,134.492,14.108,14.616
3420,130.477,134.492,14.616,15.124
3419,130.477,134.492,15.124,15.632
3418,130.477,134.492,15.632,16.14
3417,130.477,134.492,16.14,16.648
3416,130.477,134.492,16.648,17.156
3415,130.477,134.492,17.156,17.664
3414,130.477,134.492,17.664,18.172
3413,130.477,134.492,18.172,18.68
3412,130.477,134.492,18.68,19.188
3411,130.477,134.492,19.188,19.696
3410,130.477,134.492,19.696,20.204
3409,130.477,134.492,20.204,20.712
3408,130.477,134.492,20.712,21.22
3407,130.477,134.492,21.22,21.728
3406,130.477,134.492,21.728,22.236
3405,130.477,134.492,22.236,22.744
3404,130.477,134.492,22.744,23.252
3403,130.477,134.492,23.252,23.76
3402,130.477,134.492,23.76,24.268
3401,130.477,134.492,24.268,24.776
3548,134.492,138.508,0.392,0.9
3547,134.492,138.508,0.9,1.408
3546,134.492,138.508,1.408,1.916
3545,134.492,138.508,1.916,2.424
3544,134.492,138.508,2.424,2.932
3543,134.492,138.508,2.932,3.44
3542,134.492,138.508,3.44,3.948
3541,134.492,138.508,3.948,4.456
3540,134.492,138.508,4.456,4.964
3539,134.492,138.508,4.964,5.472
3538,134.492,138.508,5.472,5.98
3537,134.492,138.508,5.98,6.488
3536,134.492,138.508,6.488,6.996
3535,134.492,138.508,6.996,7.504
3534,134.492,138.508,7.504,8.012
3533,134.492,138.508,8.012,8.52
3532,134.492,138.508,8.52,9.028
3531,134.492,138.508,9.028,9.536
3530,134.492,138.508,9.536,10.044
3529,134.492,138.508,10.044,10.552
3528,134.492,138.508,10.552,11.06
3527,134.492,138.508,11.06,11.568
3526,134.492,138.508,11.568,12.076
3525,134.492,138.508,12.076,12.584
3524,134.492,138.508,12.584,13.092
3523,134.492,138.508,13.092,13.6
3522,134.492,138.508,13.6,14.108
3521,134.492,138.508,14.108,14.616
3520,134.492,138.508,14.616,15.124
3519,134.492,138.508,15.124,15.632
3518,134.492,138.508,15.632,16.14
3517,134.492,138.508,16.14,16.648
3516,134.492,138.508,16.648,17.156
3515,134.492,138.508,17.156,17.664
3514,134.492,138.508,17.664,18.172
3513,134.492,138.508,18.172,18.68
3512,134.492,138.508,18.68,19.188
3511,134.492,138.508,19.188,19.696
3510,134.492,138.508,19.696,20.204
3509,134.492,138.508,20.204,20.712
3508,134.492,138.508,20.712,21.22
3507,134.492,138.508,21.22,21.728
3506,134.492,138.508,21.728,22.236
3505,134.492,138.508,22.236,22.744
3504,134.492,138.508,22.744,23.252
3503,134.492,138.508,23.252,23.76
3502,134.492,138.508,23.76,24.268
3501,134.492,138.508,24.268,24.776
3648,138.508,142.524,0.392,0.9
3647,138.508,142.524,0.9,1.408
3646,138.508,142.524,1.408,1.916
3645,138.508,142.524,1.916,2.424
3644,138.508,142.524,2.424,2.932
3643,138.508,142.524,2.932,3.44
3642,138.508,142.524,3.44,3.948
3641,138.508,142.524,3.948,4.456
3640,138.508,142.524,4.456,4.964
3639,138.508,142.524,4.964,5.472
3638,138.508,142.524,5.472,5.98
3637,138.508,142.524,5.98,6.488
3636,138.508,142.524,6.488,6.996
3635,138.508,142.524,6.996,7.504
3634,138.508,142.524,7.504,8.012
3633,138.508,142.524,8.012,8.52
3632,138.508,142.524,8.52,9.028
3631,138.508,142.524,9.028,9.536
3630,138.508,142.524,9.536,10.044
3629,138.508,142.524,10.044,10.552
3628,138.508,142.524,10.552,11.06
3627,138.508,142.524,11.06,11.568
3626,138.508,142.524,11.568,12.076
3625,138.508,142.524,12.076,12.584
3624,138.508,142.524,12.584,13.092
3623,138.508,142.524,13.092,13.6
3622,138.508,142.524,13.6,14.108
3621,138.508,142.524,14.108,14.616
3620,138.508,142.524,14.616,15.124
3619,138.508,142.524,15.124,15.632
3618,138.508,142.524,15.632,16.14
3617,138.508,142.524,16.14,16.648
3616,138.508,142.524,16.648,17.156
3615,138.508,142.524,17.156,17.664
3614,138.508,142.524,17.664,18.172
3613,138.508,142.524,18.172,18.68
3612,138.508,142.524,18.68,19.188
3611,138.508,142.524,19.188,19.696
3610,138.508,142.524,19.696,20.204
3609,138.508,142.524,20.204,20.712
3608,138.508,142.524,20.712,21.22
3607,138.508,142.524,21.22,21.728
3606,138.508,142.524,21.728,22.236
3605,138.508,142.524,22.236,22.744
3604,138.508,142.524,22.744,23.252
3603,138.508,142.524,23.252,23.76
3602,138.508,142.524,23.76,24.268
3601,138.508,142.524,24.268,24.776
3748,142.524,146.539,0.392,0.9
3747,142.524,146.539,0.9,1.408
3746,142.524,146.539,1.408,1.916
3745,142.524,146.539,1.916,2.424
3744,142.524,146.539,2.424,2.932
3743,142.524,146.539,2.932,3.44
3742,142.524,146.539,3.44,3.948
3741,142.524,146.539,3.948,4.456
3740,142.524,146.539,4.456,4.964
3739,142.524,146.539,4.964,5.472
3738,142.524,146.539,5.472,5.98
3737,142.524,146.539,5.98,6.488
3736,142.524,146.539,6.488,6.996
3735,142.524,146.539,6.996,7.504
3734,142.524,146.539,7.504,8.012
3733,142.524,146.539,8.012,8.52
3732,142.524,146.539,8.52,9.028
3731,142.524,146.539,9.028,9.536
3730,142.524,146.539,9.536,10.044
3729,142.524,146.539,10.044,10.552
3728,142.524,146.539,10.552,11.06
3727,142.524,146.539,11.06,11.568
3726,142.524,146.539,11.568,12.076
3725,142.524,146.539,12.076,12.584
3724,142.524,146.539,12.584,13.092
3723,142.524,146.539,13.092,13.6
3722,142.524,146.539,13.6,14.108
3721,142.524,146.539,14.108,14.616
3720,142.524,146.539,14.616,15.124
3719,142.524,146.539,15.124,15.632
3718,142.524,146.539,15.632,16.14
3717,142.524,146.539,16.14,16.648
3716,142.524,146.539,16.648,17.156
3715,142.524,146.539,17.156,17.664
3714,142.524,146.539,17.664,18.172
3713,142.524,146.539,18.172,18.68
3712,142.524,146.539,18.68,19.188
3711,142.524,146.539,19.188,19.696
3710,142.524,146.539,19.696,20.204
3709,142.524,146.539,20.204,20.712
3708,142.524,146.539,20.712,21.22
3707,142.524,146.539,21.22,21.728
3706,142.524,146.539,21.728,22.236
3705,142.524,146.539,22.236,22.744
3704,142.524,146.539,22.744,23.252
3703,142.524,146.539,23.252,23.76
3702,142.524,146.539,23.76,24.268
3701,142.524,146.539,24.268,24.776
3848,146.539,150.555,0.392,0.9
3847,146.539,150.555,0.9,1.408
3846,146.539,150.555,1.408,1.916
3845,146.539,150.555,1.916,2.424
3844,146.539,150.555,2.424,2.932
3843,146.539,150.555,2.932,3.44
3842,146.539,150.555,3.44,3.948
3841,146.539,150.555,3.948,4.456
3840,146.539,150.555,4.456,4.964
3839,146.539,150.555,4.964,5.472
3838,146.539,150.555,5.472,5.98
3837,146.539,150.555,5.98,6.488
3836,146.539,150.555,6.488,6.996
3835,146.539,150.555,6.996,7.504
3834,146.539,150.555,7.504,8.012
3833,146.539,150.555,8.012,8.52
3832,146.539,150.555,8.52,9.028
3831,146.539,150.555,9.028,9.536
3830,146.539,150.555,9.536,10.044
3829,146.539,150.555,10.044,10.552
3828,146.539,150.555,10.552,11.06
3827,146.539,150.555,11.06,11.568
3826,146.539,150.555,11.568,12.076
3825,146.539,150.555,12.076,12.584
3824,146.539,150.555,12.584,13.092
3823,146.539,150.555,13.092,13.6
3822,146.539,150.555,13.6,14.108
3821,146.539,150.555,14.108,14.616
3820,146.539,150.555,14.616,15.124
3819,146.539,150.555,15.124,15.632
3818,146.539,150.555,15.632,16.14
3817,146.539,150.555,16.14,16.648
3816,146.539,150.555,16.648,17.156
3815,146.539,150.555,17.156,17.664
3814,146.539,150.555,17.664,18.172
3813,146.539,150.555,18.172,18.68
3812,146.539,150.555,18.68,19.188
3811,146.539,150.555,19.188,19.696
3810,146.539,150.555,19.696,20.204
3809,146.539,150.555,20.204,20.712
3808,146.539,150.555,20.712,21.22
3807,146.539,150.555,21.22,21.728
3806,146.539,150.555,21.728,22.236
3805,146.539,150.555,22.236,22.744
3804,146.539,150.555,22.744,23.252
3803,146.539,150.555,23.252,23.76
3802,146.539,150.555,23.76,24.268
3801,146.539,150.555,24.268,24.776
3948,150.555,154.57,0.392,0.9
3947,150.555,154.57,0.9,1.408
3946,150.555,154.57,1.408,1.916
3945,150.555,154.57,1.916,2.424
3944,150.555,154.57,2.424,2.932
3943,150.555,154.57,2.932,3.44
3942,150.555,154.57,3.44,3.948
3941,150.555,154.57,3.948,4.456
3940,150.555,154.57,4.456,4.964
3939,150.555,154.57,4.964,5.472
3938,150.555,154.57,5.472,5.98
3937,150.555,154.57,5.98,6.488
3936,150.555,154.57,6.488,6.996
3935,150.555,154.57,6.996,7.504
3934,150.555,154.57,7.504,8.012
3933,150.555,154.57,8.012,8.52
3932,150.555,154.57,8.52,9.028
3931,150.555,154.57,9.028,9.536
3930,150.555,154.57,9.536,10.044
3929,150.555,154.57,10.044,10.552
3928,150.555,154.57,10.552,11.06
3927,150.555,154.57,11.06,11.568
3926,150.555,154.57,11.568,12.076
3925,150.555,154.57,12.076,12.584
3924,150.555,154.57,12.584,13.092
3923,150.555,154.57,13.092,13.6
3922,150.555,154.57,13.6,14.108
3921,150.555,154.57,14.108,14.616
3920,150.555,154.57,14.616,15.124
3919,150.555,154.57,15.124,15.632
3918,150.555,154.57,15.632,16.14
3917,150.555,154.57,16.14,16.648
3916,150.555,154.57,16.648,17.156
3915,150.555,154.57,17.156,17.664
3914,150.555,154.57,17.664,18.172
3913,150.555,154.57,18.172,18.68
3912,150.555,154.57,18.68,19.188
3911,150.555,154.57,19.188,19.696
3910,150.555,154.57,19.696,20.204
3909,150.555,154.57,20.204,20.712
3908,150.555,154.57,20.712,21.22
3907,150.555,154.57,21.22,21.728
3906,150.555,154.57,21.728,22.236
3905,150.555,154.57,22.236,22.744
3904,150.555,154.57,22.744,23.252
3903,150.555,154.57,23.252,23.76
3902,150.555,154.57,23.76,24.268
3901,150.555,154.57,24.268,24.776
4048,154.57,158.586,0.392,0.9
4047,154.57,158.586,0.9,1.408
4046,154.57,158.586,1.408,1.916
4045,154.57,158.586,1.916,2.424
4044,154.57,158.586,2.424,2.932
4043,154.57,158.586,2.932,3.44
4042,154.57,158.586,3.44,3.948
4041,154.57,158.586,3.948,4.456
4040,154.57,158.586,4.456,4.964
4039,154.57,158.586,4.964,5.472
4038,154.57,158.586,5.472,5.98
4037,154.57,158.586,5.98,6.488
4036,154.57,158.586,6.488,6.996
4035,154.57,158.586,6.996,7.504
4034,154.57,158.586,7.504,8.012
4033,154.57,158.586,8.012,8.52
4032,154.57,158.586,8.52,9.028
4031,154.57,158.586,9.028,9.536
4030,154.57,158.586,9.536,10.044
4029,154.57,158.586,10.044,10.552
4028,154.57,158.586,10.552,11.06
4027,154.57,158.586,11.06,11.568
4026,154.57,158.586,11.568,12.076
4025,154.57,158.586,12.076,12.584
4024,154.57,158.586,12.584,13.092
4023,154.57,158.586,13.092,13.6
4022,154.57,158.586,13.6,14.108
4021,154.57,158.586,14.108,14.616
4020,154.57,158.586,14.616,15.124
4019,154.57,158.586,15.124,15.632
4018,154.57,158.586,15.632,16.14
4017,154.57,158.586,16.14,16.648
4016,154.57,158.586,16.648,17.156
4015,154.57,158.586,17.156,17.664
4014,154.57,158.586,17.664,18.172
4013,154.57,158.586,18.172,18.68
4012,154.57,158.586,18.68,19.188
4011,154.57,158.586,19.188,19.696
4010,154.57,158.586,19.696,20.204
4009,154.57,158.586,20.204,20.712
4008,154.57,158.586,20.712,21.22
4007,154.57,158.586,21.22,21.728
4006,154.57,158.586,21.728,22.236
4005,154.57,158.586,22.236,22.744
4004,154.57,158.586,22.744,23.252
4003,154.57,158.586,23.252,23.76
4002,154.57,158.586,23.76,24.268
4001,154.57,158.586,24.268,24.776
4148,158.586,162.602,0.392,0.9
4147,158.586,162.602,0.9,1.408
4146,158.586,162.602,1.408,1.916
4145,158.586,162.602,1.916,2.424
4144,158.586,162.602,2.424,2.932
4143,158.586,162.602,2.932,3.44
4142,158.586,162.602,3.44,3.948
4141,158.586,162.602,3.948,4.456
4140,158.586,162.602,4.456,4.964
4139,158.586,162.602,4.964,5.472
4138,158.586,162.602,5.472,5.98
4137,158.586,162.602,5.98,6.488
4136,158.586,162.602,6.488,6.996
4135,158.586,162.602,6.996,7.504
4134,158.586,162.602,7.504,8.012
4133,158.586,162.602,8.012,8.52
4132,158.586,162.602,8.52,9.028
4131,158.586,162.602,9.028,9.536
4130,158.586,162.602,9.536,10.044
4129,158.586,162.602,10.044,10.552
4128,158.586,162.602,10.552,11.06
4127,158.586,162.602,11.06,11.568
4126,158.586,162.602,11.568,12.076
4125,158.586,162.602,12.076,12.584
4124,158.586,162.602,12.584,13.092
4123,158.586,162.602,13.092,13.6
4122,158.586,162.602,13.6,14.108
4121,158.586,162.602,14.108,14.616
4120,158.586,162.602,14.616,15.124
4119,158.586,162.602,15.124,15.632
4118,158.586,162.602,15.632,16.14
4117,158.586,162.602,16.14,16.648
4116,158.586,162.602,16.648,17.156
4115,158.586,162.602,17.156,17.664
4114,158.586,162.602,17.664,18.172
4113,158.586,162.602,18.172,18.68
4112,158.586,162.602,18.68,19.188
4111,158.586,162.602,19.188,19.696
4110,158.586,162.602,19.696,20.204
4109,158.586,162.602,20.204,20.712
4108,158.586,162.602,20.712,21.22
4107,158.586,162.602,21.22,21.728
4106,158.586,162.602,21.728,22.236
4105,158.586,162.602,22.236,22.744
4104,158.586,162.602,22.744,23.252
4103,158.586,162.602,23.252,23.76
4102,158.586,162.602,23.76,24.268
4101,158.586,162.602,24.268,24.776
4248,162.602,166.617,0.392,0.9
4247,162.602,166.617,0.9,1.408
4246,162.602,166.617,1.408,1.916
4245,162.602,166.617,1.916,2.424
4244,162.602,166.617,2.424,2.932
4243,162.602,166.617,2.932,3.44
4242,162.602,166.617,3.44,3.948
4241,162.602,166.617,3.948,4.456
4240,162.602,166.617,4.456,4.964
4239,162.602,166.617,4.964,5.472
4238,162.602,166.617,5.472,5.98
4237,162.602,166.617,5.98,6.488
4236,162.602,166.617,6.488,6.996
4235,162.602,166.617,6.996,7.504
4234,162.602,166.617,7.504,8.012
4233,162.602,166.617,8.012,8.52
4232,162.602,166.617,8.52,9.028
4231,162.602,166.617,9.028,9.536
4230,162.602,166.617,9.536,10.044
4229,162.602,166.617,10.044,10.552
4228,162.602,166.617,10.552,11.06
4227,162.602,166.617,11.06,11.568
4226,162.602,166.617,11.568,12.076
4225,162.602,166.617,12.076,12.584
4224,162.602,166.617,12.584,13.092
4223,162.602,166.617,13.092,13.6
4222,162.602,166.617,13.6,14.108
4221,162.602,166.617,14.108,14.616
4220,162.602,166.617,14.616,15.124
4219,162.602,166.617,15.124,15.632
4218,162.602,166.617,15.632,16.14
4217,162.602,166.617,16.14,16.648
4216,162.602,166.617,16.648,17.156
4215,162.602,166.617,17.156,17.664
4214,162.602,166.617,17.664,18.172
4213,162.602,166.617,18.172,18.68
4212,162.602,166.617,18.68,19.188
4211,162.602,166.617,19.188,19.696
4210,162.602,166.617,19.696,20.204
4209,162.602,166.617,20.204,20.712
4208,162.602,166.617,20.712,21.22
4207,162.602,166.617,21.22,21.728
4206,162.602,166.617,21.728,22.236
4205,162.602,166.617,22.236,22.744
4204,162.602,166.617,22.744,23.252
4203,162.602,166.617,23.252,23.76
4202,162.602,166.617,23.76,24.268
4201,162.602,166.617,24.268,24.776
4348,166.617,170.633,0.392,0.9
4347,166.617,170.633,0.9,1.408
4346,166.617,170.633,1.408,1.916
4345,166.617,170.633,1.916,2.424
4344,166.617,170.633,2.424,2.932
4343,166.617,170.633,2.932,3.44
4342,166.617,170.633,3.44,3.948
4341,166.617,170.633,3.948,4.456
4340,166.617,170.633,4.456,4.964
4339,166.617,170.633,4.964,5.472
4338,166.617,170.633,5.472,5.98
4337,166.617,170.633,5.98,6.488
4336,166.617,170.633,6.488,6.996
4335,166.617,170.633,6.996,7.504
4334,166.617,170.633,7.504,8.012
4333,166.617,170.633,8.012,8.52
4332,166.617,170.633,8.52,9.028
4331,166.617,170.633,9.028,9.536
4330,166.617,170.633,9.536,10.044
4329,166.617,170.633,10.044,10.552
4328,166.617,170.633,10.552,11.06
4327,166.617,170.633,11.06,11.568
4326,166.617,170.633,11.568,12.076
4325,166.617,170.633,12.076,12.584
4324,166.617,170.633,12.584,13.092
4323,166.617,170.633,13.092,13.6
4322,166.617,170.633,13.6,14.108
4321,166.617,170.633,14.108,14.616
4320,166.617,170.633,14.616,15.124
4319,166.617,170.633,15.124,15.632
4318,166.617,170.633,15.632,16.14
4317,166.617,170.633,16.14,16.648
4316,166.617,170.633,16.648,17.156
4315,166.617,170.633,17.156,17.664
4314,166.617,170.633,17.664,18.172
4313,166.617,170.633,18.172,18.68
4312,166.617,170.633,18.68,19.188
4311,166.617,170.633,19.188,19.696
4310,166.617,170.633,19.696,20.204
4309,166.617,170.633,20.204,20.712
4308,166.617,170.633,20.712,21.22
4307,166.617,170.633,21.22,21.728
4306,166.617,170.633,21.728,22.236
4305,166.617,170.633,22.236,22.744
4304,166.617,170.633,22.744,23.252
4303,166.617,170.633,23.252,23.76
4302,166.617,170.633,23.76,24.268
4301,166.617,170.633,24.268,24.776
4448,170.633,174.649,0.392,0.9
4447,170.633,174.649,0.9,1.408
4446,170.633,174.649,1.408,1.916
4445,170.633,174.649,1.916,2.424
4444,170.633,174.649,2.424,2.932
4443,170.633,174.649,2.932,3.44
4442,170.633,174.649,3.44,3.948
4441,170.633,174.649,3.948,4.456
4440,170.633,174.649,4.456,4.964
4439,170.633,174.649,4.964,5.472
4438,170.633,174.649,5.472,5.98
4437,170.633,174.649,5.98,6.488
4436,170.633,174.649,6.488,6.996
4435,170.633,174.649,6.996,7.504
4434,170.633,174.649,7.504,8.012
4433,170.633,174.649,8.012,8.52
4432,170.633,174.649,8.52,9.028
4431,170.633,174.649,9.028,9.536
4430,170.633,174.649,9.536,10.044
4429,170.633,174.649,10.044,10.552
4428,170.633,174.649,10.552,11.06
4427,170.633,174.649,11.06,11.568
4426,170.633,174.649,11.568,12.076
4425,170.633,174.649,12.076,12.584
4424,170.633,174.649,12.584,13.092
4423,170.633,174.649,13.092,13.6
4422,170.633,174.649,13.6,14.108
4421,170.633,174.649,14.108,14.616
4420,170.633,174.649,14.616,15.124
4419,170.633,174.649,15.124,15.632
4418,170.633,174.649,15.632,16.14
4417,170.633,174.649,16.14,16.648
4416,170.633,174.649,16.648,17.156
4415,170.633,174.649,17.156,17.664
4414,170.633,174.649,17.664,18.172
4413,170.633,174.649,18.172,18.68
4412,170.633,174.649,18.68,19.188
4411,170.633,174.649,19.188,19.696
4410,170.633,174.649,19.696,20.204
4409,170.633,174.649,20.204,20.712
4408,170.633,174.649,20.712,21.22
4407,170.633,174.649,21.22,21.728
4406,170.633,174.649,21.728,22.236
4405,170.633,174.649,22.236,22.744
4404,170.633,174.649,22.744,23.252
4403,170.633,174.649,23.252,23.76
4402,170.633,174.649,23.76,24.268
4401,170.633,174.649,24.268,24.776
4548,174.649,178.664,0.392,0.9
4547,174.649,178.664,0.9,1.408
4546,174.649,178.664,1.408,1.916
4545,174.649,178.664,1.916,2.424
4544,174.649,178.664,2.424,2.932
4543,174.649,178.664,2.932,3.44
4542,174.649,178.664,3.44,3.948
4541,174.649,178.664,3.948,4.456
4540,174.649,178.664,4.456,4.964
4539,174.649,178.664,4.964,5.472
4538,174.649,178.664,5.472,5.98
4537,174.649,178.664,5.98,6.488
4536,174.649,178.664,6.488,6.996
4535,174.649,178.664,6.996,7.504
4534,174.649,178.664,7.504,8.012
4533,174.649,178.664,8.012,8.52
4532,174.649,178.664,8.52,9.028
4531,174.649,178.664,9.028,9.536
4530,174.649,178.664,9.536,10.044
4529,174.649,178.664,10.044,10.552
4528,174.649,178.664,10.552,11.06
4527,174.649,178.664,11.06,11.568
4526,174.649,178.664,11.568,12.076
4525,174.649,178.664,12.076,12.584
4524,174.649,178.664,12.584,13.092
4523,174.649,178.664,13.092,13.6
4522,174.649,178.664,13.6,14.108
4521,174.649,178.664,14.108,14.616
4520,174.649,178.664,14.616,15.124
4519,174.649,178.664,15.124,15.632
4518,174.649,178.664,15.632,16.14
4517,174.649,178.664,16.14,16.648
4516,174.649,178.664,16.648,17.156
4515,174.649,178.664,17.156,17.664
4514,174.649,178.664,17.664,18.172
4513,174.649,178.664,18.172,18.68
4512,174.649,178.664,18.68,19.188
4511,174.649,178.664,19.188,19.696
4510,174.649,178.664,19.696,20.204
4509,174.649,178.664,20.204,20.712
4508,174.649,178.664,20.712,21.22
4507,174.649,178.664,21.22,21.728
4506,174.649,178.664,21.728,22.236
4505,174.649,178.664,22.236,22.744
4504,174.649,178.664,22.744,23.252
4503,174.649,178.664,23.252,23.76
4502,174.649,178.664,23.76,24.268
4501,174.649,178.664,24.268,24.776
4648,178.664,182.68,0.392,0.9
4647,178.664,182.68,0.9,1.408
4646,178.664,182.68,1.408,1.916
4645,178.664,182.68,1.916,2.424
4644,178.664,182.68,2.424,2.932
4643,178.664,182.68,2.932,3.44
4642,178.664,182.68,3.44,3.948
4641,178.664,182.68,3.948,4.456
4640,178.664,182.68,4.456,4.964
4639,178.664,182.68,4.964,5.472
4638,178.664,182.68,5.472,5.98
4637,178.664,182.68,5.98,6.488
4636,178.664,182.68,6.488,6.996
4635,178.664,182.68,6.996,7.504
4634,178.664,182.68,7.504,8.012
4633,178.664,182.68,8.012,8.52
4632,178.664,182.68,8.52,9.028
4631,178.664,182.68,9.028,9.536
4630,178.664,182.68,9.536,10.044
4629,178.664,182.68,10.044,10.552
4628,178.664,182.68,10.552,11.06
4627,178.664,182.68,11.06,11.568
4626,178.664,182.68,11.568,12.076
4625,178.664,182.68,12.076,12.584
4624,178.664,182.68,12.584,13.092
4623,178.664,182.68,13.092,13.6
4622,178.664,182.68,13.6,14.108
4621,178.664,182.68,14.108,14.616
4620,178.664,182.68,14.616,15.124
4619,178.664,182.68,15.124,15.632
4618,178.664,182.68,15.632,16.14
4617,178.664,182.68,16.14,16.648
4616,178.664,182.68,16.648,17.156
4615,178.664,182.68,17.156,17.664
4614,178.664,182.68,17.664,18.172
4613,178.664,182.68,18.172,18.68
4612,178.664,182.68,18.68,19.188
4611,178.664,182.68,19.188,19.696
4610,178.664,182.68,19.696,20.204
4609,178.664,182.68,20.204,20.712
4608,178.664,182.68,20.712,21.22
4607,178.664,182.68,21.22,21.728
4606,178.664,182.68,21.728,22.236
4605,178.664,182.68,22.236,22.744
4604,178.664,182.68,22.744,23.252
4603,178.664,182.68,23.252,23.76
4602,178.664,182.68,23.76,24.268
4601,178.664,182.68,24.268,24.776
4748,182.68,186.695,0.392,0.9
4747,182.68,186.695,0.9,1.408
4746,182.68,186.695,1.408,1.916
4745,182.68,186.695,1.916,2.424
4744,182.68,186.695,2.424,2.932
4743,182.68,186.695,2.932,3.44
4742,182.68,186.695,3.44,3.948
4741,182.68,186.695,3.948,4.456
4740,182.68,186.695,4.456,4.964
4739,182.68,186.695,4.964,5.472
4738,182.68,186.695,5.472,5.98
4737,182.68,186.695,5.98,6.488
4736,182.68,186.695,6.488,6.996
